# Strom: -4.74 A
# Magnetfeld: -406 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
801;2120
802;2072
803;2024
804;1956
805;1889
806;1824
807;1760
808;1712
809;1665
810;1579
811;1494
812;1476
813;1458
814;1397
815;1337
816;1271
817;1205
818;1175
819;1146
820;1123
821;1101
822;1050
823;999
824;996
825;993
826;962
827;932
828;942
829;953
830;931
831;910
832;898
833;886
834;869
835;853
836;844
837;835
838;824
839;813
840;819
841;826
842;826
843;826
844;821
845;817
846;819
847;822
848;831
849;840
850;852
851;864
852;841
853;819
854;829
855;840
856;853
857;866
858;864
859;862
860;886
861;910
862;943
863;977
864;978
865;979
866;1011
867;1044
868;1047
869;1050
870;1094
871;1139
872;1173
873;1208
874;1293
875;1379
876;1457
877;1536
878;1626
879;1716
880;1801
881;1887
882;2074
883;2262
884;2372
885;2482
886;2622
887;2763
888;2758
889;2754
890;2740
891;2726
892;2680
893;2635
894;2574
895;2513
896;2365
897;2217
898;2112
899;2007
900;1995
901;1984
902;1970
903;1956
904;1986
905;2016
906;2029
907;2042
908;2136
909;2231
910;2388
911;2546
912;2685
913;2825
914;2992
915;3160
916;3341
917;3522
918;3661
919;3800
920;3821
921;3842
922;3764
923;3686
924;3556
925;3427
926;3195
927;2963
928;2763
929;2563
930;2418
931;2273
932;2217
933;2162
934;2098
935;2035
936;2005
937;1976
938;1980
939;1984
940;2022
941;2060
942;2086
943;2113
944;2149
945;2186
946;2276
947;2366
948;2339
949;2313
950;2323
951;2333
952;2240
953;2147
954;2028
955;1909
956;1768
957;1627
958;1517
959;1408
960;1332
961;1256
962;1185
963;1115
964;1048
965;981
966;961
967;941
968;938
969;935
970;909
971;884
972;866
973;848
974;853
975;859
976;842
977;826
978;823
979;820
980;835
981;850
982;889
983;928
984;937
985;946
986;977
987;1008
988;1063
989;1119
990;1160
991;1201
992;1353
993;1505
994;1623
995;1742
996;1889
997;2036
998;2258
999;2481
1000;2596
1001;2712
1002;2707
1003;2703
1004;2602
1005;2501
1006;2350
1007;2200
1008;2080
1009;1960
1010;1928
1011;1896
1012;1953
1013;2011
1014;2136
1015;2262
1016;2511
1017;2761
1018;2960
1019;3160
1020;3409
1021;3658
1022;3714
1023;3771
1024;3672
1025;3573
1026;3275
1027;2978
1028;2703
1029;2428
1030;2291
1031;2155
1032;2069
1033;1984
1034;2005
1035;2027
1036;2023
1037;2020
1038;2074
1039;2129
1040;2182
1041;2235
1042;2269
1043;2304
1044;2272
1045;2240
1046;2134
1047;2029
1048;1827
1049;1625
1050;1476
1051;1328
1052;1224
1053;1121
1054;1031
1055;941
1056;955
1057;970
1058;919
1059;868
1060;839
1061;810
1062;831
1063;853
1064;835
1065;817
1066;825
1067;833
1068;857
1069;881
1070;931
1071;982
1072;1013
1073;1044
1074;1121
1075;1199
1076;1311
1077;1423
1078;1599
1079;1776
1080;2053
1081;2330
1082;2485
1083;2641
1084;2593
1085;2546
1086;2436
1087;2326
1088;2177
1089;2029
1090;1985
1091;1942
1092;2045
1093;2149
1094;2350
1095;2552
1096;2771
1097;2990
1098;3242
1099;3495
1100;3535
1101;3576
1102;3386
1103;3196
1104;2890
1105;2584
1106;2373
1107;2162
1108;2038
1109;1914
1110;1917
1111;1920
1112;1977
1113;2035
1114;2076
1115;2118
1116;2208
1117;2299
1118;2227
1119;2155
1120;1988
1121;1822
1122;1650
1123;1478
1124;1342
1125;1206
1126;1123
1127;1041
1128;971
1129;902
1130;873
1131;844
1132;846
1133;848
1134;834
1135;820
1136;845
1137;871
1138;868
1139;866
1140;908
1141;950
1142;1020
1143;1090
1144;1213
1145;1337
1146;1538
1147;1740
1148;2004
1149;2269
1150;2423
1151;2577
1152;2475
1153;2373
1154;2214
1155;2056
1156;1986
1157;1916
1158;1936
1159;1956
1160;2203
1161;2450
1162;2704
1163;2958
1164;3194
1165;3431
1166;3338
1167;3245
1168;3012
1169;2779
1170;2514
1171;2249
1172;2098
1173;1947
1174;1921
1175;1896
1176;1940
1177;1985
1178;2083
1179;2182
1180;2181
1181;2180
1182;2013
1183;1847
1184;1679
1185;1512
1186;1331
1187;1150
1188;1060
1189;970
1190;911
1191;853
1192;846
1193;839
1194;849
1195;859
1196;844
1197;830
1198;860
1199;890
1200;925
1201;961
1202;1039
1203;1117
1204;1275
1205;1434
1206;1686
1207;1938
1208;2124
1209;2311
1210;2391
1211;2471
1212;2273
1213;2076
1214;2040
1215;2005
1216;2052
1217;2100
1218;2301
1219;2502
1220;2795
1221;3089
1222;3221
1223;3354
1224;3182
1225;3010
1226;2734
1227;2459
1228;2271
1229;2084
1230;2003
1231;1922
1232;1958
1233;1995
1234;2066
1235;2137
1236;2105
1237;2073
1238;1880
1239;1687
1240;1513
1241;1339
1242;1205
1243;1072
1244;991
1245;911
1246;888
1247;866
1248;838
1249;811
1250;814
1251;817
1252;871
1253;926
1254;960
1255;995
1256;1100
1257;1205
1258;1441
1259;1678
1260;1913
1261;2149
1262;2314
1263;2479
1264;2326
1265;2173
1266;2092
1267;2011
1268;2010
1269;2009
1270;2270
1271;2532
1272;2852
1273;3172
1274;3244
1275;3316
1276;3077
1277;2839
1278;2545
1279;2251
1280;2075
1281;1900
1282;1947
1283;1995
1284;2051
1285;2107
1286;2115
1287;2124
1288;1943
1289;1763
1290;1577
1291;1392
1292;1250
1293;1108
1294;1035
1295;962
1296;920
1297;879
1298;859
1299;840
1300;858
1301;877
1302;912
1303;948
1304;1026
1305;1104
1306;1304
1307;1505
1308;1769
1309;2033
1310;2191
1311;2350
1312;2277
1313;2204
1314;2114
1315;2024
1316;2152
1317;2280
1318;2487
1319;2695
1320;2920
1321;3145
1322;3076
1323;3007
1324;2806
1325;2606
1326;2347
1327;2089
1328;2042
1329;1995
1330;2046
1331;2098
1332;2044
1333;1991
1334;1912
1335;1834
1336;1627
1337;1421
1338;1260
1339;1099
1340;1005
1341;911
1342;875
1343;840
1344;842
1345;844
1346;870
1347;897
1348;978
1349;1059
1350;1189
1351;1319
1352;1539
1353;1760
1354;1958
1355;2157
1356;2184
1357;2211
1358;2155
1359;2100
1360;2125
1361;2151
1362;2400
1363;2650
1364;2818
1365;2987
1366;2966
1367;2945
1368;2945
