# Strom: -5.96 A
# Magnetfeld: -485 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
255;1618
256;1591
257;1565
258;1631
259;1698
260;1861
261;2024
262;2312
263;2601
264;2920
265;3240
266;3381
267;3522
268;3334
269;3147
270;2850
271;2553
272;2319
273;2086
274;1910
275;1734
276;1639
277;1545
278;1553
279;1561
280;1624
281;1687
282;1801
283;1916
284;2119
285;2322
286;2436
287;2550
288;2487
289;2424
290;2171
291;1918
292;1724
293;1530
294;1359
295;1188
296;1117
297;1046
298;1009
299;973
300;943
301;913
302;886
303;859
304;864
305;870
306;887
307;904
308;918
309;932
310;1013
311;1094
312;1184
313;1274
314;1429
315;1585
316;1738
317;1891
318;2027
319;2164
320;2123
321;2082
322;2049
323;2016
324;1912
325;1809
326;1767
327;1725
328;1708
329;1691
330;1648
331;1605
332;1567
333;1529
334;1614
335;1700
336;1841
337;1982
338;2229
339;2477
340;2793
341;3110
342;3318
343;3527
344;3518
345;3509
346;3414
347;3320
348;3055
349;2790
350;2585
351;2380
352;2147
353;1914
354;1834
355;1754
356;1646
357;1538
358;1551
359;1565
360;1556
361;1547
362;1677
363;1807
364;1923
365;2040
366;2226
367;2413
368;2503
369;2593
370;2552
371;2512
372;2379
373;2246
374;2016
375;1787
376;1662
377;1538
378;1430
379;1323
380;1247
381;1172
382;1089
383;1006
384;978
385;950
386;939
387;928
388;918
389;908
390;898
391;888
392;897
393;906
394;908
395;910
396;939
397;968
398;997
399;1026
400;1078
401;1130
402;1203
403;1276
404;1448
405;1621
406;1683
407;1745
408;1884
409;2024
410;2091
411;2158
412;2171
413;2184
414;2106
415;2029
416;2002
417;1975
418;1918
419;1862
420;1815
421;1769
422;1765
423;1762
424;1749
425;1736
426;1689
427;1643
428;1625
429;1607
430;1622
431;1638
432;1692
433;1747
434;1840
435;1934
436;2019
437;2104
438;2293
439;2482
440;2735
441;2988
442;3227
443;3467
444;3572
445;3678
446;3621
447;3565
448;3493
449;3422
450;3287
451;3152
452;3019
453;2887
454;2669
455;2451
456;2329
457;2208
458;2080
459;1953
460;1822
461;1692
462;1684
463;1676
464;1607
465;1538
466;1508
467;1478
468;1499
469;1521
470;1569
471;1618
472;1681
473;1745
474;1794
475;1843
476;1939
477;2035
478;2172
479;2309
480;2398
481;2488
482;2571
483;2655
484;2661
485;2668
486;2613
487;2559
488;2453
489;2348
490;2217
491;2086
492;1949
493;1813
494;1753
495;1694
496;1590
497;1487
498;1408
499;1330
500;1289
501;1248
502;1182
503;1117
504;1114
505;1112
506;1070
507;1028
508;1014
509;1001
510;985
511;970
512;946
513;922
514;910
515;899
516;891
517;884
518;879
519;875
520;898
521;921
522;929
523;937
524;909
525;881
526;911
527;941
528;951
529;961
530;959
531;957
532;980
533;1004
534;1025
535;1046
536;1059
537;1072
538;1120
539;1168
540;1215
541;1263
542;1312
543;1361
544;1401
545;1441
546;1521
547;1601
548;1665
549;1729
550;1801
551;1873
552;1920
553;1967
554;2014
555;2062
556;2097
557;2133
558;2172
559;2211
560;2201
561;2191
562;2206
563;2222
564;2214
565;2206
566;2201
567;2197
568;2159
569;2122
570;2100
571;2078
572;2052
573;2027
574;2013
575;2000
576;2002
577;2004
578;1941
579;1878
580;1911
581;1944
582;1893
583;1843
584;1846
585;1849
586;1829
587;1809
588;1795
589;1782
590;1782
591;1783
592;1759
593;1736
594;1718
595;1700
596;1684
597;1669
598;1677
599;1685
600;1622
601;1560
602;1601
603;1643
604;1602
605;1561
606;1613
607;1665
608;1672
609;1680
610;1636
611;1592
612;1659
613;1727
614;1697
615;1667
616;1709
617;1752
618;1729
619;1707
620;1749
621;1791
622;1785
623;1780
624;1804
625;1829
626;1860
627;1891
628;1895
629;1900
630;1935
631;1971
632;1990
633;2009
634;2072
635;2135
636;2136
637;2137
638;2157
639;2178
640;2193
641;2209
642;2266
643;2324
644;2337
645;2351
646;2386
647;2421
648;2431
649;2442
650;2456
651;2471
652;2527
653;2584
654;2639
655;2694
656;2693
657;2692
658;2727
659;2763
660;2743
661;2723
662;2790
663;2857
664;2857
665;2857
666;2846
667;2836
668;2876
669;2917
670;2967
671;3018
672;2949
673;2881
674;2931
675;2981
676;2968
677;2956
678;2926
679;2897
680;2931
681;2965
682;3001
683;3038
684;2975
685;2912
686;2954
687;2996
688;3018
689;3041
690;2973
691;2905
692;2924
693;2943
694;2964
695;2985
696;2961
697;2937
698;2952
699;2968
700;2904
701;2841
702;2829
703;2817
704;2781
705;2746
706;2736
707;2726
708;2710
709;2695
710;2673
711;2652
712;2624
713;2597
714;2579
715;2561
716;2514
717;2468
718;2407
719;2346
720;2355
721;2364
722;2336
723;2309
724;2281
725;2253
726;2237
727;2222
728;2194
729;2166
730;2118
731;2071
732;2017
733;1964
734;1969
735;1975
736;1941
737;1907
738;1913
739;1920
740;1893
741;1867
742;1864
743;1862
744;1797
745;1732
746;1714
747;1696
748;1715
749;1734
750;1716
751;1698
752;1690
753;1683
754;1697
755;1712
756;1690
757;1669
758;1644
759;1620
760;1630
761;1640
762;1631
763;1623
764;1632
765;1641
766;1635
767;1629
768;1653
769;1678
770;1660
771;1643
772;1667
773;1692
774;1696
775;1700
776;1709
777;1718
778;1716
779;1714
780;1733
781;1752
782;1781
783;1811
784;1831
785;1851
786;1903
787;1956
788;1958
789;1960
790;1954
791;1949
792;1996
793;2044
794;2034
795;2024
796;2070
797;2117
798;2114
799;2111
800;2164
801;2218
802;2205
803;2193
804;2248
805;2304
806;2238
807;2173
808;2200
809;2228
810;2179
811;2131
812;2123
813;2115
814;2035
815;1956
816;1888
817;1820
818;1770
819;1720
820;1628
821;1536
822;1475
823;1414
824;1370
825;1327
826;1316
827;1306
828;1221
829;1137
830;1126
831;1115
832;1050
833;986
834;973
835;961
836;968
837;975
838;949
839;924
840;936
841;948
842;928
843;908
844;907
845;906
846;906
847;906
848;912
849;919
850;901
851;884
852;952
853;1021
854;997
855;973
856;971
857;970
858;974
859;979
860;1002
861;1026
862;1080
863;1134
864;1144
865;1154
866;1228
867;1303
868;1361
869;1419
870;1475
871;1532
872;1678
873;1825
874;1893
875;1962
876;2119
877;2277
878;2343
879;2410
880;2512
881;2615
882;2651
883;2688
884;2668
885;2648
886;2559
887;2470
888;2354
889;2238
890;2147
891;2056
892;1959
893;1862
894;1792
895;1722
896;1692
897;1663
898;1615
899;1567
900;1542
901;1518
902;1547
903;1576
904;1665
905;1754
906;1827
907;1900
908;1954
909;2009
910;2172
911;2335
912;2493
913;2652
914;2796
915;2941
916;3176
917;3411
918;3487
919;3564
920;3585
921;3607
922;3593
923;3580
924;3398
925;3216
926;3016
927;2816
928;2618
929;2421
930;2286
931;2151
932;2021
933;1891
934;1811
935;1732
936;1687
937;1643
938;1647
939;1651
940;1672
941;1694
942;1711
943;1729
944;1773
945;1818
946;1862
947;1907
948;1958
949;2009
950;2036
951;2064
952;2109
953;2155
954;2179
955;2204
956;2182
957;2160
958;2085
959;2011
960;1884
961;1758
962;1648
963;1539
964;1430
965;1321
966;1245
967;1170
968;1111
969;1053
970;1020
971;988
972;993
973;999
974;961
975;924
976;914
977;904
978;947
979;990
980;965
981;941
982;971
983;1001
984;1067
985;1134
986;1175
987;1217
988;1329
989;1441
990;1542
991;1643
992;1825
993;2007
994;2212
995;2417
996;2505
997;2593
998;2587
999;2581
1000;2505
1001;2430
1002;2197
1003;1965
1004;1870
1005;1776
1006;1678
1007;1581
1008;1553
1009;1525
1010;1567
1011;1609
1012;1716
1013;1823
1014;1970
1015;2117
1016;2334
1017;2552
1018;2768
1019;2985
1020;3241
1021;3498
1022;3596
1023;3695
1024;3535
1025;3376
1026;3122
1027;2868
1028;2609
1029;2351
1030;2169
1031;1987
1032;1876
1033;1765
1034;1719
1035;1674
1036;1716
1037;1758
1038;1768
1039;1778
1040;1787
1041;1796
1042;1870
1043;1945
1044;2027
1045;2109
1046;2148
1047;2188
1048;2162
1049;2137
1050;2006
1051;1876
1052;1736
1053;1596
1054;1470
1055;1345
1056;1232
1057;1119
1058;1066
1059;1013
1060;1003
1061;993
1062;962
1063;932
1064;936
1065;941
1066;939
1067;937
1068;990
1069;1043
1070;1085
1071;1128
1072;1195
1073;1263
1074;1501
1075;1740
1076;1916
1077;2093
1078;2264
1079;2435
1080;2482
1081;2530
1082;2380
1083;2231
1084;2048
1085;1865
1086;1779
1087;1694
1088;1635
1089;1576
1090;1639
1091;1703
1092;1776
1093;1849
1094;2071
1095;2293
1096;2601
1097;2910
1098;3094
1099;3278
1100;3382
1101;3487
1102;3290
1103;3094
1104;2749
1105;2404
1106;2208
1107;2013
1108;1882
1109;1751
1110;1680
1111;1609
1112;1650
1113;1691
1114;1757
1115;1823
1116;1862
1117;1902
1118;1990
1119;2078
1120;2149
1121;2220
1122;2128
1123;2036
1124;1858
1125;1680
1126;1525
1127;1370
1128;1229
1129;1088
1130;1024
1131;961
1132;940
1133;919
1134;930
1135;942
1136;946
1137;950
1138;981
1139;1012
1140;1090
1141;1168
1142;1331
1143;1494
1144;1685
1145;1876
1146;2105
1147;2335
1148;2387
1149;2439
1150;2309
1151;2180
1152;1959
1153;1738
1154;1669
1155;1600
1156;1606
1157;1612
1158;1715
1159;1818
1160;2054
1161;2291
1162;2563
1163;2836
1164;3052
1165;3269
1166;3230
1167;3191
1168;2978
1169;2766
1170;2425
1171;2084
1172;1886
1173;1689
1174;1632
1175;1576
1176;1620
1177;1665
1178;1700
1179;1736
1180;1870
1181;2005
1182;2084
1183;2164
1184;2067
1185;1971
1186;1781
1187;1592
1188;1420
1189;1248
1190;1168
1191;1088
1192;1020
1193;953
1194;941
1195;930
1196;949
1197;968
1198;988
1199;1008
1200;1097
1201;1186
1202;1362
1203;1539
1204;1764
1205;1989
1206;2183
1207;2377
1208;2349
1209;2322
1210;2096
1211;1871
1212;1773
1213;1676
1214;1627
1215;1578
1216;1683
1217;1789
1218;2043
1219;2297
1220;2569
1221;2841
1222;3045
1223;3249
1224;3028
1225;2808
1226;2531
1227;2255
1228;1993
1229;1732
1230;1680
1231;1629
1232;1640
1233;1652
1234;1719
1235;1787
1236;1884
1237;1982
1238;1986
1239;1991
1240;1899
1241;1807
1242;1626
1243;1445
1244;1284
1245;1123
1246;1058
1247;993
1248;964
1249;935
1250;923
1251;911
1252;977
1253;1043
1254;1156
1255;1270
1256;1469
1257;1669
1258;1871
1259;2073
1260;2186
1261;2300
1262;2171
1263;2042
1264;1845
1265;1649
1266;1644
1267;1640
1268;1719
1269;1798
1270;2036
1271;2275
1272;2634
1273;2994
1274;3017
1275;3041
1276;2864
1277;2688
1278;2350
1279;2013
1280;1874
1281;1736
1282;1707
1283;1678
1284;1734
1285;1791
1286;1858
1287;1925
1288;1962
1289;2000
1290;1892
1291;1785
1292;1596
1293;1408
1294;1257
1295;1106
1296;1047
1297;988
1298;964
1299;941
1300;971
1301;1001
1302;1062
1303;1124
1304;1333
1305;1543
1306;1757
1307;1971
1308;2112
1309;2253
1310;2161
1311;2069
1312;1910
1313;1752
1314;1696
1315;1640
1316;1778
1317;1916
1318;2218
1319;2521
1320;2784
1321;3047
1322;2966
1323;2885
1324;2661
1325;2437
1326;2166
1327;1896
1328;1798
1329;1700
1330;1704
1331;1709
1332;1815
1333;1922
1334;1931
1335;1940
1336;1852
1337;1765
1338;1560
1339;1356
1340;1235
1341;1114
1342;1068
1343;1023
1344;974
1345;926
1346;990
1347;1055
1348;1160
1349;1266
1350;1464
1351;1663
1352;1889
1353;2115
1354;2121
1355;2127
1356;1974
1357;1822
1358;1737
1359;1652
1360;1795
1361;1938
1362;2158
1363;2379
1364;2643
1365;2908
1366;2884
1367;2861
1368;2861
