# Strom: -1.39 A
# Magnetfeld: -129 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
804;746
805;746
806;725
807;704
808;707
809;711
810;707
811;704
812;712
813;720
814;703
815;686
816;686
817;686
818;657
819;629
820;630
821;631
822;637
823;644
824;647
825;651
826;657
827;664
828;652
829;640
830;632
831;624
832;624
833;624
834;624
835;624
836;639
837;655
838;632
839;609
840;606
841;604
842;590
843;577
844;586
845;595
846;596
847;597
848;598
849;600
850;606
851;613
852;626
853;640
854;634
855;629
856;629
857;629
858;621
859;613
860;616
861;620
862;634
863;649
864;650
865;651
866;640
867;629
868;624
869;620
870;642
871;664
872;677
873;691
874;690
875;689
876;704
877;720
878;702
879;684
880;703
881;722
882;741
883;760
884;785
885;810
886;824
887;839
888;860
889;882
890;899
891;917
892;942
893;968
894;1011
895;1055
896;1103
897;1152
898;1265
899;1379
900;1431
901;1483
902;1617
903;1751
904;1901
905;2051
906;2227
907;2404
908;2612
909;2821
910;2963
911;3105
912;3144
913;3183
914;3145
915;3107
916;3028
917;2950
918;2843
919;2737
920;2660
921;2584
922;2563
923;2542
924;2602
925;2663
926;2751
927;2839
928;2980
929;3121
930;3128
931;3136
932;3109
933;3083
934;2905
935;2728
936;2575
937;2422
938;2207
939;1993
940;1797
941;1601
942;1471
943;1341
944;1255
945;1170
946;1118
947;1066
948;1008
949;950
950;915
951;881
952;850
953;819
954;779
955;739
956;732
957;726
958;727
959;728
960;692
961;657
962;655
963;653
964;648
965;644
966;646
967;649
968;642
969;635
970;636
971;638
972;649
973;660
974;637
975;615
976;621
977;628
978;626
979;624
980;626
981;629
982;623
983;617
984;627
985;637
986;640
987;644
988;638
989;633
990;638
991;644
992;663
993;682
994;699
995;717
996;731
997;746
998;756
999;766
1000;774
1001;782
1002;855
1003;928
1004;958
1005;988
1006;1063
1007;1139
1008;1253
1009;1367
1010;1530
1011;1694
1012;1912
1013;2131
1014;2431
1015;2732
1016;2865
1017;2998
1018;3013
1019;3029
1020;2909
1021;2790
1022;2638
1023;2486
1024;2458
1025;2431
1026;2545
1027;2659
1028;2813
1029;2967
1030;2984
1031;3001
1032;2943
1033;2885
1034;2551
1035;2218
1036;1988
1037;1758
1038;1539
1039;1321
1040;1199
1041;1077
1042;985
1043;893
1044;868
1045;844
1046;797
1047;751
1048;739
1049;728
1050;717
1051;706
1052;687
1053;668
1054;662
1055;657
1056;640
1057;624
1058;616
1059;609
1060;622
1061;635
1062;641
1063;648
1064;635
1065;622
1066;600
1067;578
1068;590
1069;602
1070;604
1071;607
1072;610
1073;613
1074;633
1075;653
1076;675
1077;697
1078;702
1079;708
1080;712
1081;717
1082;765
1083;813
1084;834
1085;855
1086;926
1087;997
1088;1095
1089;1194
1090;1353
1091;1512
1092;1781
1093;2051
1094;2340
1095;2630
1096;2737
1097;2845
1098;2819
1099;2794
1100;2615
1101;2437
1102;2425
1103;2413
1104;2533
1105;2654
1106;2797
1107;2941
1108;2770
1109;2599
1110;2381
1111;2164
1112;1872
1113;1580
1114;1397
1115;1215
1116;1087
1117;959
1118;906
1119;853
1120;785
1121;717
1122;708
1123;699
1124;669
1125;640
1126;657
1127;675
1128;642
1129;609
1130;628
1131;648
1132;612
1133;577
1134;587
1135;597
1136;597
1137;597
1138;586
1139;575
1140;595
1141;615
1142;613
1143;611
1144;631
1145;651
1146;676
1147;702
1148;695
1149;688
1150;734
1151;780
1152;815
1153;850
1154;908
1155;966
1156;1124
1157;1283
1158;1513
1159;1743
1160;2077
1161;2411
1162;2576
1163;2741
1164;2681
1165;2621
1166;2470
1167;2320
1168;2388
1169;2457
1170;2542
1171;2628
1172;2640
1173;2652
1174;2380
1175;2109
1176;1798
1177;1487
1178;1298
1179;1110
1180;1010
1181;910
1182;828
1183;746
1184;737
1185;728
1186;685
1187;642
1188;625
1189;609
1190;612
1191;615
1192;605
1193;595
1194;592
1195;589
1196;602
1197;615
1198;596
1199;578
1200;582
1201;586
1202;595
1203;604
1204;630
1205;657
1206;648
1207;640
1208;664
1209;689
1210;726
1211;764
1212;810
1213;857
1214;970
1215;1084
1216;1321
1217;1558
1218;1921
1219;2284
1220;2451
1221;2619
1222;2537
1223;2455
1224;2332
1225;2209
1226;2311
1227;2413
1228;2482
1229;2552
1230;2416
1231;2280
1232;1957
1233;1634
1234;1394
1235;1155
1236;1020
1237;886
1238;824
1239;762
1240;728
1241;695
1242;674
1243;653
1244;634
1245;615
1246;607
1247;600
1248;587
1249;575
1250;586
1251;598
1252;587
1253;577
1254;578
1255;580
1256;588
1257;597
1258;606
1259;615
1260;622
1261;629
1262;670
1263;711
1264;735
1265;759
1266;875
1267;992
1268;1164
1269;1336
1270;1663
1271;1991
1272;2207
1273;2424
1274;2421
1275;2419
1276;2352
1277;2286
1278;2346
1279;2406
1280;2448
1281;2490
1282;2242
1283;1995
1284;1681
1285;1367
1286;1185
1287;1004
1288;896
1289;788
1290;727
1291;666
1292;640
1293;615
1294;607
1295;600
1296;589
1297;578
1298;577
1299;577
1300;570
1301;564
1302;562
1303;560
1304;559
1305;558
1306;574
1307;591
1308;600
1309;609
1310;626
1311;644
1312;688
1313;733
1314;820
1315;908
1316;1099
1317;1290
1318;1590
1319;1891
1320;2135
1321;2379
1322;2344
1323;2309
1324;2272
1325;2235
1326;2308
1327;2382
1328;2284
1329;2186
1330;1954
1331;1722
1332;1411
1333;1101
1334;988
1335;875
1336;782
1337;689
1338;664
1339;640
1340;615
1341;591
1342;584
1343;577
1344;560
1345;544
1346;555
1347;567
1348;555
1349;544
1350;532
1351;520
1352;559
1353;598
1354;587
1355;577
1356;598
1357;620
1358;702
1359;784
1360;956
1361;1128
1362;1404
1363;1681
1364;1911
1365;2142
1366;2182
1367;2222
1368;2222
