# Strom: -5.21 A
# Magnetfeld: -438 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
450;1438
451;1376
452;1327
453;1279
454;1204
455;1130
456;1055
457;981
458;908
459;835
460;777
461;719
462;679
463;640
464;607
465;575
466;565
467;555
468;564
469;573
470;557
471;542
472;542
473;542
474;534
475;526
476;546
477;566
478;553
479;540
480;547
481;555
482;556
483;558
484;559
485;560
486;535
487;511
488;479
489;447
490;436
491;425
492;422
493;420
494;402
495;384
496;383
497;382
498;381
499;380
500;374
501;369
502;375
503;382
504;363
505;345
506;331
507;318
508;317
509;316
510;327
511;338
512;313
513;289
514;296
515;303
516;308
517;313
518;318
519;324
520;317
521;311
522;300
523;289
524;306
525;324
526;324
527;325
528;307
529;289
530;314
531;340
532;336
533;333
534;310
535;287
536;298
537;309
538;316
539;324
540;313
541;302
542;315
543;329
544;336
545;344
546;343
547;342
548;344
549;347
550;369
551;391
552;374
553;358
554;376
555;395
556;425
557;456
558;460
559;464
560;467
561;471
562;456
563;442
564;454
565;466
566;466
567;466
568;486
569;507
570;503
571;500
572;489
573;478
574;487
575;496
576;491
577;487
578;498
579;509
580;512
581;515
582;515
583;515
584;504
585;493
586;507
587;522
588;513
589;504
590;505
591;506
592;513
593;520
594;519
595;518
596;526
597;535
598;524
599;513
600;524
601;535
602;539
603;544
604;536
605;529
606;543
607;558
608;582
609;607
610;598
611;589
612;586
613;584
614;587
615;591
616;604
617;617
618;641
619;666
620;653
621;640
622;658
623;677
624;663
625;649
626;669
627;689
628;706
629;724
630;726
631;729
632;743
633;757
634;743
635;729
636;767
637;806
638;810
639;815
640;814
641;813
642;846
643;879
644;861
645;844
646;867
647;891
648;911
649;932
650;949
651;966
652;953
653;941
654;961
655;981
656;1008
657;1035
658;1036
659;1037
660;1046
661;1055
662;1059
663;1064
664;1082
665;1101
666;1113
667;1126
668;1123
669;1121
670;1111
671;1101
672;1143
673;1186
674;1177
675;1168
676;1165
677;1163
678;1172
679;1181
680;1183
681;1185
682;1175
683;1165
684;1175
685;1186
686;1143
687;1101
688;1102
689;1104
690;1131
691;1159
692;1170
693;1181
694;1150
695;1119
696;1120
697;1121
698;1107
699;1094
700;1095
701;1097
702;1090
703;1083
704;1077
705;1072
706;1059
707;1046
708;1051
709;1057
710;1029
711;1001
712;986
713;972
714;955
715;939
716;940
717;942
718;952
719;962
720;921
721;881
722;891
723;901
724;885
725;870
726;868
727;866
728;818
729;771
730;793
731;815
732;786
733;757
734;763
735;769
736;756
737;744
738;720
739;697
740;687
741;677
742;667
743;658
744;662
745;666
746;639
747;613
748;623
749;633
750;603
751;573
752;573
753;573
754;596
755;620
756;599
757;578
758;572
759;566
760;555
761;544
762;544
763;544
764;545
765;546
766;532
767;518
768;528
769;538
770;531
771;524
772;527
773;531
774;517
775;504
776;515
777;526
778;506
779;486
780;500
781;515
782;516
783;518
784;525
785;533
786;512
787;491
788;497
789;504
790;504
791;504
792;494
793;484
794;497
795;511
796;498
797;486
798;502
799;518
800;502
801;487
802;481
803;475
804;460
805;445
806;445
807;445
808;446
809;447
810;441
811;435
812;427
813;420
814;409
815;398
816;397
817;396
818;397
819;398
820;378
821;358
822;356
823;354
824;338
825;322
826;325
827;329
828;328
829;327
830;330
831;333
832;330
833;327
834;317
835;307
836;313
837;320
838;319
839;318
840;323
841;329
842;316
843;303
844;320
845;338
846;329
847;320
848;323
849;327
850;318
851;309
852;311
853;313
854;315
855;318
856;326
857;334
858;353
859;373
860;343
861;313
862;323
863;333
864;333
865;334
866;347
867;360
868;364
869;369
870;379
871;389
872;393
873;398
874;407
875;416
876;439
877;462
878;480
879;498
880;506
881;515
882;528
883;542
884;544
885;547
886;563
887;580
888;584
889;589
890;574
891;560
892;550
893;540
894;549
895;558
896;556
897;555
898;557
899;560
900;574
901;589
902;607
903;626
904;674
905;722
906;751
907;780
908;826
909;873
910;952
911;1032
912;1085
913;1139
914;1215
915;1292
916;1367
917;1443
918;1496
919;1549
920;1535
921;1521
922;1474
923;1428
924;1349
925;1270
926;1201
927;1132
928;1036
929;941
930;850
931;759
932;714
933;669
934;652
935;635
936;598
937;562
938;542
939;522
940;536
941;551
942;542
943;533
944;519
945;506
946;502
947;498
948;483
949;469
950;469
951;469
952;472
953;475
954;475
955;476
956;453
957;431
958;425
959;420
960;403
961;387
962;371
963;356
964;358
965;360
966;341
967;322
968;330
969;338
970;341
971;345
972;322
973;300
974;302
975;305
976;301
977;298
978;307
979;316
980;320
981;324
982;317
983;311
984;330
985;349
986;361
987;373
988;386
989;400
990;407
991;415
992;432
993;449
994;476
995;504
996;501
997;498
998;532
999;566
1000;566
1001;567
1002;568
1003;569
1004;542
1005;515
1006;540
1007;566
1008;564
1009;562
1010;587
1011;613
1012;683
1013;753
1014;842
1015;932
1016;1009
1017;1086
1018;1213
1019;1341
1020;1425
1021;1510
1022;1497
1023;1485
1024;1435
1025;1385
1026;1242
1027;1099
1028;970
1029;842
1030;786
1031;731
1032;671
1033;611
1034;604
1035;597
1036;564
1037;531
1038;525
1039;520
1040;507
1041;495
1042;499
1043;504
1044;486
1045;469
1046;475
1047;482
1048;470
1049;458
1050;430
1051;402
1052;380
1053;358
1054;343
1055;329
1056;324
1057;320
1058;318
1059;316
1060;320
1061;324
1062;320
1063;316
1064;327
1065;338
1066;322
1067;307
1068;316
1069;325
1070;337
1071;349
1072;361
1073;373
1074;391
1075;409
1076;442
1077;475
1078;515
1079;555
1080;541
1081;527
1082;530
1083;533
1084;521
1085;509
1086;506
1087;504
1088;531
1089;558
1090;596
1091;635
1092;707
1093;779
1094;879
1095;979
1096;1088
1097;1197
1098;1316
1099;1436
1100;1397
1101;1359
1102;1292
1103;1225
1104;1092
1105;959
1106;845
1107;731
1108;679
1109;628
1110;573
1111;518
1112;511
1113;504
1114;505
1115;506
1116;495
1117;484
1118;492
1119;500
1120;469
1121;438
1122;417
1123;396
1124;376
1125;356
1126;357
1127;358
1128;353
1129;349
1130;330
1131;311
1132;313
1133;316
1134;321
1135;327
1136;333
1137;340
1138;330
1139;320
1140;337
1141;354
1142;370
1143;387
1144;382
1145;378
1146;429
1147;480
1148;513
1149;547
1150;533
1151;520
1152;517
1153;515
1154;515
1155;516
1156;556
1157;597
1158;648
1159;700
1160;828
1161;957
1162;1074
1163;1192
1164;1288
1165;1385
1166;1306
1167;1228
1168;1100
1169;972
1170;856
1171;740
1172;679
1173;618
1174;574
1175;531
1176;525
1177;520
1178;512
1179;504
1180;492
1181;480
1182;484
1183;489
1184;443
1185;398
1186;391
1187;384
1188;360
1189;336
1190;327
1191;318
1192;313
1193;309
1194;307
1195;305
1196;311
1197;318
1198;331
1199;345
1200;351
1201;358
1202;363
1203;369
1204;393
1205;418
1206;462
1207;506
1208;504
1209;502
1210;513
1211;524
1212;519
1213;515
1214;549
1215;584
1216;657
1217;731
1218;851
1219;972
1220;1110
1221;1248
1222;1299
1223;1350
1224;1241
1225;1132
1226;970
1227;808
1228;727
1229;646
1230;598
1231;551
1232;528
1233;506
1234;482
1235;458
1236;474
1237;491
1238;449
1239;407
1240;385
1241;364
1242;348
1243;333
1244;331
1245;329
1246;310
1247;291
1248;298
1249;305
1250;317
1251;329
1252;330
1253;331
1254;341
1255;351
1256;375
1257;400
1258;432
1259;464
1260;485
1261;506
1262;499
1263;493
1264;517
1265;542
1266;567
1267;593
1268;662
1269;731
1270;869
1271;1008
1272;1137
1273;1266
1274;1258
1275;1250
1276;1134
1277;1019
1278;887
1279;755
1280;673
1281;591
1282;554
1283;518
1284;512
1285;507
1286;492
1287;478
1288;459
1289;440
1290;432
1291;424
1292;394
1293;365
1294;354
1295;344
1296;326
1297;309
1298;307
1299;305
1300;319
1301;333
1302;329
1303;325
1304;348
1305;371
1306;411
1307;451
1308;471
1309;491
1310;496
1311;502
1312;525
1313;549
1314;572
1315;595
1316;675
1317;755
1318;894
1319;1033
1320;1142
1321;1252
1322;1224
1323;1197
1324;1072
1325;948
1326;822
1327;697
1328;638
1329;580
1330;538
1331;496
1332;499
1333;502
1334;488
1335;475
1336;449
1337;424
1338;392
1339;360
1340;342
1341;325
1342;317
1343;309
1344;305
1345;302
1346;321
1347;340
1348;354
1349;369
1350;380
1351;391
1352;435
1353;480
1354;476
1355;473
1356;510
1357;547
1358;572
1359;597
1360;672
1361;748
1362;873
1363;999
1364;1104
1365;1210
1366;1206
1367;1203
1368;1203
