# Strom: -3.90 A
# Magnetfeld: -343 mT
# Schnitt bei (681,462)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
780;2333
781;2405
782;2384
783;2364
784;2335
785;2306
786;2282
787;2259
788;2247
789;2236
790;2351
791;2467
792;2571
793;2675
794;2842
795;3009
796;3101
797;3193
798;3158
799;3124
800;2924
801;2723
802;2510
803;2297
804;2184
805;2072
806;1998
807;1925
808;1917
809;1909
810;1918
811;1927
812;1975
813;2024
814;1997
815;1969
816;1882
817;1795
818;1634
819;1474
820;1329
821;1185
822;1124
823;1063
824;981
825;899
826;861
827;824
828;805
829;786
830;758
831;730
832;726
833;721
834;720
835;720
836;722
837;724
838;739
839;755
840;751
841;747
842;795
843;843
844;872
845;902
846;956
847;1010
848;1070
849;1131
850;1217
851;1304
852;1355
853;1406
854;1514
855;1623
856;1761
857;1899
858;2029
859;2158
860;2235
861;2312
862;2357
863;2401
864;2364
865;2327
866;2282
867;2238
868;2262
869;2287
870;2404
871;2521
872;2644
873;2768
874;2847
875;2925
876;2814
877;2702
878;2499
879;2297
880;2120
881;1944
882;1863
883;1781
884;1776
885;1771
886;1804
887;1838
888;1816
889;1794
890;1720
891;1647
892;1466
893;1285
894;1167
895;1049
896;958
897;868
898;821
899;774
900;755
901;737
902;742
903;748
904;725
905;701
906;701
907;702
908;727
909;753
910;776
911;799
912;843
913;887
914;932
915;978
916;1027
917;1076
918;1076
