MIN=0	0	0	0	0
MAX=50	10	10	10	70
SCALE=50	5	5	5	10
DEC=1	2	2	2	2
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Anode" U_A / V	"Acceleration voltage" U_B / V
22.9	4.2	35.2	4.2	35.2
23	4.185	35.2	4.185	35.2
23.1	4.175	35.2	4.175	35.2
23.2	4.17	35.2	4.17	35.2
23.3	4.17	35.2	4.17	35.2
23.4	4.165	35.2	4.165	35.2
23.5	4.17	35.2	4.17	35.2
23.6	4.19	35.2	4.19	35.2
23.7	4.175	35.2	4.175	35.2
23.8	4.16	35.2	4.16	35.2
23.9	4.165	35.2	4.165	35.2
24	4.175	35.2	4.175	35.2
