Datei ID&Ordnung&$\mu / \unit{\meter}$&$\sigma$&$A$&$I / \unit{\ampere}$&$B / \unit{	esla}\\
\hline05 X&7&-0.0062454(10)&3.47(19)e-05&1745(76)&-5.23&-0.4375(17)\\
21 X&2&0.0030251(13)&5.74(28)e-05&2560(97)&-5.96&-0.4825(20)\\
21 X&2&0.00325982(95)&5.89(12)e-05&3.51(10)e+03&-5.96&-0.4825(20)\\
21 X&2&0.0034816(21)&6.45(37)e-05&2149(98)&-5.96&-0.4825(20)\\
21 X&3&0.0038166(13)&4.99(28)e-05&2.44(12)e+03&-5.96&-0.4825(20)\\
21 X&3&0.00400573(89)&5.10(12)e-05&3.34(13)e+03&-5.96&-0.4825(20)\\
21 X&3&0.0041922(17)&5.49(34)e-05&2.15(12)e+03&-5.96&-0.4825(20)\\
21 X&4&0.00447027(86)&4.06(15)e-05&2382(70)&-5.96&-0.4825(20)\\
21 X&4&0.00463383(59)&4.564(79)e-05&3217(75)&-5.96&-0.4825(20)\\
21 X&4&0.0047950(11)&4.25(19)e-05&2098(71)&-5.96&-0.4825(20)\\
21 X&5&0.00503842(92)&4.05(24)e-05&2.32(14)e+03&-5.96&-0.4825(20)\\
21 X&5&0.00518246(68)&4.031(87)e-05&3.08(14)e+03&-5.96&-0.4825(20)\\
21 X&5&0.0053262(13)&4.62(33)e-05&2.00(14)e+03&-5.96&-0.4825(20)\\
21 X&6&0.00554711(88)&3.75(20)e-05&2.22(10)e+03&-5.96&-0.4825(20)\\
21 X&6&0.00567784(64)&3.746(80)e-05&3.02(10)e+03&-5.96&-0.4825(20)\\
21 X&6&0.0058072(13)&4.28(27)e-05&1.98(10)e+03&-5.96&-0.4825(20)\\
21 Y&2&-0.0034679(20)&6.53(45)e-05&2.08(15)e+03&-5.96&-0.4825(20)\\
21 Y&2&-0.00324225(97)&6.25(15)e-05&3.34(16)e+03&-5.96&-0.4825(20)\\
21 Y&2&-0.0030038(14)&6.42(37)e-05&2.55(15)e+03&-5.96&-0.4825(20)\\
21 Y&1&-0.0025716(20)&7.95(34)e-05&2148(72)&-5.96&-0.4825(20)\\
21 Y&1&-0.0022599(10)&8.38(14)e-05&3381(74)&-5.96&-0.4825(20)\\
21 Y&1&-0.0019047(16)&9.04(33)e-05&2524(70)&-5.96&-0.4825(20)\\
21 Y&1&0.0019217(15)&8.78(29)e-05&2549(61)&-5.96&-0.4825(20)\\
21 Y&1&0.0022765(11)&8.85(15)e-05&3271(66)&-5.96&-0.4825(20)\\
21 Y&1&0.0025906(22)&7.64(34)e-05&2023(64)&-5.96&-0.4825(20)\\
21 Y&2&0.0030243(17)&8.85(64)e-05&2.20(22)e+03&-5.96&-0.4825(20)\\
21 Y&2&0.0032634(11)&6.56(13)e-05&3.05(20)e+03&-5.96&-0.4825(20)\\
21 Y&2&0.0034860(17)&7.22(56)e-05&2.02(22)e+03&-5.96&-0.4825(20)\\
22 X&7&-0.0062586(12)&3.66(27)e-05&1.90(13)e+03&-6.22&-0.4970(21)\\
22 X&7&-0.00613301(58)&3.604(86)e-05&3.00(14)e+03&-6.22&-0.4970(21)\\
22 X&7&-0.00600669(81)&3.20(20)e-05&2.22(13)e+03&-6.22&-0.4970(21)\\
22 X&6&-0.0058108(14)&4.33(34)e-05&1.88(16)e+03&-6.22&-0.4970(21)\\
22 X&6&-0.00567694(67)&3.673(88)e-05&3.00(16)e+03&-6.22&-0.4970(21)\\
22 X&6&-0.00554180(85)&3.55(24)e-05&2.22(15)e+03&-6.22&-0.4970(21)\\
22 X&5&-0.0053292(20)&4.49(44)e-05&1.96(20)e+03&-6.22&-0.4970(21)\\
22 X&5&-0.00518299(90)&3.85(13)e-05&3.19(20)e+03&-6.22&-0.4970(21)\\
22 X&5&-0.0050340(12)&3.75(33)e-05&2.33(19)e+03&-6.22&-0.4970(21)\\
22 X&4&-0.0047987(16)&5.12(36)e-05&1.99(16)e+03&-6.22&-0.4970(21)\\
22 X&4&-0.00463121(75)&4.53(11)e-05&3.21(16)e+03&-6.22&-0.4970(21)\\
22 X&4&-0.00446479(99)&4.21(26)e-05&2.38(15)e+03&-6.22&-0.4970(21)\\
22 X&3&-0.0041974(21)&5.28(51)e-05&2.03(20)e+03&-6.22&-0.4970(21)\\
22 X&3&-0.00400827(95)&4.93(18)e-05&3.34(20)e+03&-6.22&-0.4970(21)\\
22 X&3&-0.0038120(14)&4.72(40)e-05&2.42(20)e+03&-6.22&-0.4970(21)\\
22 X&2&-0.0034905(26)&5.34(39)e-05&2109(89)&-6.22&-0.4970(21)\\
22 X&2&-0.0032624(11)&5.41(17)e-05&3448(89)&-6.22&-0.4970(21)\\
22 X&2&-0.0030186(16)&4.68(28)e-05&2569(86)&-6.22&-0.4970(21)\\
22 X&1&-0.0025994(26)&7.78(41)e-05&2135(77)&-6.22&-0.4970(21)\\
22 X&1&-0.0022799(11)&8.08(17)e-05&3539(78)&-6.22&-0.4970(21)\\
22 X&1&-0.0019131(19)&8.58(37)e-05&2554(74)&-6.22&-0.4970(21)\\
22 X&1&0.0018998(19)&8.96(35)e-05&2559(68)&-6.22&-0.4970(21)\\
22 X&1&0.0022658(12)&8.12(15)e-05&3549(72)&-6.22&-0.4970(21)\\
22 X&1&0.0025810(26)&8.32(40)e-05&2158(71)&-6.22&-0.4970(21)\\
22 X&2&0.0030025(15)&6.27(35)e-05&2.49(12)e+03&-6.22&-0.4970(21)\\
22 X&2&0.00324506(97)&5.97(13)e-05&3.49(13)e+03&-6.22&-0.4970(21)\\
22 X&2&0.0034760(21)&6.76(44)e-05&2.12(12)e+03&-6.22&-0.4970(21)\\
22 X&3&0.0037964(11)&4.82(26)e-05&2.47(12)e+03&-6.22&-0.4970(21)\\
22 X&3&0.00399294(81)&5.13(12)e-05&3.30(12)e+03&-6.22&-0.4970(21)\\
22 X&3&0.0041832(17)&5.41(34)e-05&2.06(12)e+03&-6.22&-0.4970(21)\\
22 X&4&0.00445121(89)&4.17(18)e-05&2394(89)&-6.22&-0.4970(21)\\
22 X&4&0.00461916(66)&4.519(88)e-05&3150(94)&-6.22&-0.4970(21)\\
22 X&4&0.0047852(14)&4.77(27)e-05&2028(90)&-6.22&-0.4970(21)\\
22 X&5&0.00501915(85)&3.98(19)e-05&2.29(10)e+03&-6.22&-0.4970(21)\\
22 X&5&0.00516754(62)&4.206(82)e-05&3.02(10)e+03&-6.22&-0.4970(21)\\
22 X&5&0.0053170(12)&4.55(26)e-05&1.98(10)e+03&-6.22&-0.4970(21)\\
22 X&6&0.00552499(81)&3.95(24)e-05&2.21(16)e+03&-6.22&-0.4970(21)\\
22 X&6&0.00566304(65)&3.950(79)e-05&2.98(16)e+03&-6.22&-0.4970(21)\\
22 X&6&0.0058007(12)&4.72(32)e-05&1.98(17)e+03&-6.22&-0.4970(21)\\
22 Y&2&-0.0034823(20)&6.14(41)e-05&2.08(12)e+03&-6.22&-0.4970(21)\\
22 Y&2&-0.00325210(94)&6.07(15)e-05&3.32(12)e+03&-6.22&-0.4970(21)\\
22 Y&2&-0.0030063(14)&6.04(34)e-05&2.47(12)e+03&-6.22&-0.4970(21)\\
22 Y&1&-0.0025889(21)&7.90(35)e-05&2236(80)&-6.22&-0.4970(21)\\
22 Y&1&-0.0022689(11)&8.39(17)e-05&3422(81)&-6.22&-0.4970(21)\\
22 Y&1&-0.0019020(17)&8.77(37)e-05&2495(77)&-6.22&-0.4970(21)\\
22 Y&1&0.0019051(18)&0.0001014(46)&2.45(10)e+03&-6.22&-0.4970(21)\\
22 Y&1&0.0022671(11)&8.96(16)e-05&3.46(11)e+03&-6.22&-0.4970(21)\\
22 Y&1&0.0025888(24)&8.75(47)e-05&2.05(10)e+03&-6.22&-0.4970(21)\\
23 X&7&-0.0062582(13)&3.47(30)e-05&1.95(13)e+03&-6.86&-0.5293(24)\\
23 X&7&-0.00612735(55)&3.39(12)e-05&3.07(13)e+03&-6.86&-0.5293(24)\\
23 X&7&-0.00599498(75)&2.79(21)e-05&2.31(13)e+03&-6.86&-0.5293(24)\\
23 X&6&-0.0058149(15)&3.23(32)e-05&1.99(12)e+03&-6.86&-0.5293(24)\\
23 X&6&-0.00567305(63)&3.47(14)e-05&3.13(12)e+03&-6.86&-0.5293(24)\\
23 X&6&-0.00552826(88)&-2.78(21)e-05&2.40(11)e+03&-6.86&-0.5293(24)\\
23 X&5&-0.0053367(17)&3.17(30)e-05&2036(76)&-6.86&-0.5293(24)\\
23 X&5&-0.00517682(63)&3.37(12)e-05&3315(74)&-6.86&-0.5293(24)\\
23 X&5&-0.0050181(10)&2.76(19)e-05&2431(75)&-6.86&-0.5293(24)\\
23 X&4&-0.0048056(19)&3.20(27)e-05&2114(61)&-6.86&-0.5293(24)\\
23 X&4&-0.00462853(72)&3.46(11)e-05&3416(59)&-6.86&-0.5293(24)\\
23 X&4&-0.0044487(11)&2.71(15)e-05&2593(62)&-6.86&-0.5293(24)\\
23 X&3&-0.0042031(20)&3.85(30)e-05&2150(66)&-6.86&-0.5293(24)\\
23 X&3&-0.00400287(79)&4.18(13)e-05&3478(64)&-6.86&-0.5293(24)\\
23 X&3&-0.0037945(12)&3.34(19)e-05&2589(66)&-6.86&-0.5293(24)\\
23 X&2&-0.0035028(22)&4.90(31)e-05&2206(62)&-6.86&-0.5293(24)\\
23 X&2&-0.00325625(85)&5.04(13)e-05&3641(60)&-6.86&-0.5293(24)\\
23 X&2&-0.0029979(13)&4.39(21)e-05&2669(61)&-6.86&-0.5293(24)\\
23 X&1&-0.0026160(27)&6.17(37)e-05&2218(51)&-6.86&-0.5293(24)\\
23 X&1&-0.0022764(10)&6.97(15)e-05&3730(49)&-6.86&-0.5293(24)\\
23 X&1&-0.0018836(17)&6.83(26)e-05&2758(49)&-6.86&-0.5293(24)\\
23 X&1&0.0018776(17)&7.35(29)e-05&2758(54)&-6.86&-0.5293(24)\\
23 X&1&0.0022684(11)&7.55(16)e-05&3684(56)&-6.86&-0.5293(24)\\
23 X&1&0.0026066(26)&7.24(37)e-05&2261(57)&-6.86&-0.5293(24)\\
23 X&2&0.0029922(13)&4.79(24)e-05&2691(67)&-6.86&-0.5293(24)\\
23 X&2&0.00325219(83)&5.26(13)e-05&3683(68)&-6.86&-0.5293(24)\\
23 X&2&0.0034954(22)&5.43(34)e-05&2206(69)&-6.86&-0.5293(24)\\
23 X&3&0.0037892(13)&4.14(26)e-05&2.61(10)e+03&-6.86&-0.5293(24)\\
23 X&3&0.00399623(89)&4.71(15)e-05&3.47(10)e+03&-6.86&-0.5293(24)\\
23 X&3&0.0041977(22)&5.11(39)e-05&2.12(10)e+03&-6.86&-0.5293(24)\\
23 X&4&0.00444544(99)&4.15(26)e-05&2.49(13)e+03&-6.86&-0.5293(24)\\
23 X&4&0.00462339(71)&4.49(12)e-05&3.30(13)e+03&-6.86&-0.5293(24)\\
23 X&4&0.0047967(15)&4.84(33)e-05&2.10(13)e+03&-6.86&-0.5293(24)\\
23 X&5&0.00501478(82)&4.48(31)e-05&2.36(21)e+03&-6.86&-0.5293(24)\\
23 X&5&0.00517204(64)&4.248(91)e-05&3.19(21)e+03&-6.86&-0.5293(24)\\
23 X&5&0.0053293(12)&5.33(42)e-05&2.03(21)e+03&-6.86&-0.5293(24)\\
23 X&6&0.00552515(75)&4.05(25)e-05&2.34(19)e+03&-6.86&-0.5293(24)\\
23 X&6&0.00566786(58)&4.061(82)e-05&3.08(19)e+03&-6.86&-0.5293(24)\\
23 X&6&0.0058148(11)&4.90(36)e-05&2.02(20)e+03&-6.86&-0.5293(24)\\
23 Y&2&-0.0035062(23)&3.97(31)e-05&2188(56)&-6.86&-0.5293(24)\\
23 Y&2&-0.00325662(90)&4.87(13)e-05&3595(53)&-6.86&-0.5293(24)\\
23 Y&2&-0.0029954(14)&4.24(20)e-05&2688(55)&-6.86&-0.5293(24)\\
23 Y&1&-0.0026191(23)&6.01(31)e-05&2182(43)&-6.86&-0.5293(24)\\
23 Y&1&-0.00227432(93)&7.04(14)e-05&3549(41)&-6.86&-0.5293(24)\\
23 Y&1&-0.0018799(15)&6.94(23)e-05&2663(41)&-6.86&-0.5293(24)\\
23 Y&1&0.0018680(16)&7.08(27)e-05&2657(48)&-6.86&-0.5293(24)\\
23 Y&1&0.0022627(11)&7.69(18)e-05&3367(49)&-6.86&-0.5293(24)\\
23 Y&1&0.0026062(28)&6.21(40)e-05&2074(51)&-6.86&-0.5293(24)\\
24 X&7&-0.0062643(14)&3.45(31)e-05&2.03(12)e+03&-7.51&-0.5563(28)\\
24 X&7&-0.00612736(60)&3.28(13)e-05&3.17(12)e+03&-7.51&-0.5563(28)\\
24 X&7&-0.00598812(84)&2.76(21)e-05&2.40(12)e+03&-7.51&-0.5563(28)\\
24 X&6&-0.0058194(15)&3.35(27)e-05&2038(78)&-7.51&-0.5563(28)\\
24 X&6&-0.00567305(56)&3.21(10)e-05&3269(77)&-7.51&-0.5563(28)\\
24 X&6&-0.00552099(82)&2.70(16)e-05&2500(76)&-7.51&-0.5563(28)\\
24 X&5&-0.0053444(15)&3.13(24)e-05&2141(62)&-7.51&-0.5563(28)\\
24 X&5&-0.00517706(59)&3.31(10)e-05&3412(60)&-7.51&-0.5563(28)\\
24 X&5&-0.00501078(93)&2.80(15)e-05&2557(62)&-7.51&-0.5563(28)\\
24 X&4&-0.0048113(17)&3.48(26)e-05&2202(63)&-7.51&-0.5563(28)\\
24 X&4&-0.00462825(68)&3.60(11)e-05&3538(62)&-7.51&-0.5563(28)\\
24 X&4&-0.0044409(11)&2.98(17)e-05&2601(64)&-7.51&-0.5563(28)\\
24 X&3&-0.0042175(18)&3.67(23)e-05&2228(49)&-7.51&-0.5563(28)\\
24 X&3&-0.00400170(65)&3.899(91)e-05&3678(47)&-7.51&-0.5563(28)\\
24 X&3&-0.0037826(10)&3.23(14)e-05&2734(50)&-7.51&-0.5563(28)\\
24 X&2&-0.0035167(16)&4.28(21)e-05&2271(37)&-7.51&-0.5563(28)\\
24 X&2&-0.00325643(60)&4.741(82)e-05&3779(36)&-7.51&-0.5563(28)\\
24 X&2&-0.00298224(93)&3.90(12)e-05&2809(37)&-7.51&-0.5563(28)\\
24 X&1&-0.0026316(22)&6.33(29)e-05&2313(41)&-7.51&-0.5563(28)\\
24 X&1&-0.00227586(85)&6.91(12)e-05&3891(39)&-7.51&-0.5563(28)\\
24 X&1&-0.0018623(15)&7.00(21)e-05&2825(39)&-7.51&-0.5563(28)\\
24 X&1&0.0018570(16)&6.96(22)e-05&2836(40)&-7.51&-0.5563(28)\\
24 X&1&0.00226974(91)&7.04(13)e-05&3865(40)&-7.51&-0.5563(28)\\
24 X&1&0.0026265(22)&6.09(28)e-05&2393(42)&-7.51&-0.5563(28)\\
24 X&2&0.0029782(12)&4.74(20)e-05&2778(54)&-7.51&-0.5563(28)\\
24 X&2&0.00325079(74)&5.12(12)e-05&3779(54)&-7.51&-0.5563(28)\\
24 X&2&0.0035065(19)&5.25(29)e-05&2312(55)&-7.51&-0.5563(28)\\
24 X&3&0.0037787(13)&3.66(21)e-05&2663(68)&-7.51&-0.5563(28)\\
24 X&3&0.00399849(80)&4.36(13)e-05&3577(67)&-7.51&-0.5563(28)\\
24 X&3&0.0042090(20)&4.29(32)e-05&2246(68)&-7.51&-0.5563(28)\\
24 X&4&0.00443607(92)&3.08(14)e-05&2596(52)&-7.51&-0.5563(28)\\
24 X&4&0.00462423(58)&3.727(96)e-05&3476(51)&-7.51&-0.5563(28)\\
24 X&4&0.0048085(14)&3.41(22)e-05&2215(53)&-7.51&-0.5563(28)\\
24 X&5&0.00500709(92)&3.85(29)e-05&2.49(17)e+03&-7.51&-0.5563(28)\\
24 X&5&0.00517325(64)&4.19(15)e-05&3.25(17)e+03&-7.51&-0.5563(28)\\
24 X&5&0.0053389(13)&4.40(36)e-05&2.15(17)e+03&-7.51&-0.5563(28)\\
24 X&6&0.00551871(63)&3.21(15)e-05&2445(75)&-7.51&-0.5563(28)\\
24 X&6&0.00566913(44)&3.682(79)e-05&3238(78)&-7.51&-0.5563(28)\\
24 X&6&0.0058179(10)&3.89(21)e-05&2109(76)&-7.51&-0.5563(28)\\
24 Y&2&-0.0035116(18)&4.25(24)e-05&2279(46)&-7.51&-0.5563(28)\\
24 Y&2&-0.00325140(73)&4.92(11)e-05&3657(44)&-7.51&-0.5563(28)\\
24 Y&2&-0.0029754(12)&4.29(16)e-05&2729(46)&-7.51&-0.5563(28)\\
24 Y&1&-0.0026295(18)&5.69(23)e-05&2250(32)&-7.51&-0.5563(28)\\
24 Y&1&-0.00226900(72)&6.70(10)e-05&3665(30)&-7.51&-0.5563(28)\\
24 Y&1&-0.0018543(12)&6.81(17)e-05&2747(30)&-7.51&-0.5563(28)\\
24 Y&1&0.0018526(15)&6.74(20)e-05&2751(36)&-7.51&-0.5563(28)\\
24 Y&1&0.00226834(97)&7.22(14)e-05&3492(36)&-7.51&-0.5563(28)\\
24 Y&1&0.0026302(23)&5.51(30)e-05&2188(39)&-7.51&-0.5563(28)\\
25 X&7&-0.00627919(98)&3.10(19)e-05&1807(51)&-7.95&-0.5711(31)\\
25 X&7&-0.00613634(38)&2.994(81)e-05&2769(49)&-7.95&-0.5711(31)\\
25 X&7&-0.00599416(62)&2.61(13)e-05&2071(50)&-7.95&-0.5711(31)\\
25 X&6&-0.0058377(15)&3.08(22)e-05&1804(45)&-7.95&-0.5711(31)\\
25 X&6&-0.00568125(50)&2.997(83)e-05&2858(43)&-7.95&-0.5711(31)\\
25 X&6&-0.00552645(75)&2.40(12)e-05&2208(45)&-7.95&-0.5711(31)\\
25 X&5&-0.0053583(13)&3.25(20)e-05&1857(40)&-7.95&-0.5711(31)\\
25 X&5&-0.00518581(47)&3.319(79)e-05&2911(38)&-7.95&-0.5711(31)\\
25 X&5&-0.00501511(71)&2.75(11)e-05&2236(40)&-7.95&-0.5711(31)\\
25 X&4&-0.0048286(13)&3.48(18)e-05&1892(33)&-7.95&-0.5711(31)\\
25 X&4&-0.00463737(45)&3.515(69)e-05&3045(32)&-7.95&-0.5711(31)\\
25 X&4&-0.00444316(74)&2.96(10)e-05&2250(34)&-7.95&-0.5711(31)\\
25 X&3&-0.0042328(15)&3.87(19)e-05&1917(30)&-7.95&-0.5711(31)\\
25 X&3&-0.00401159(47)&3.869(64)e-05&3208(29)&-7.95&-0.5711(31)\\
25 X&3&-0.00378505(73)&3.135(95)e-05&2386(30)&-7.95&-0.5711(31)\\
25 X&2&-0.0035310(15)&4.69(21)e-05&1978(32)&-7.95&-0.5711(31)\\
25 X&2&-0.00326593(56)&4.780(79)e-05&3297(31)&-7.95&-0.5711(31)\\
25 X&2&-0.00298423(93)&-4.24(13)e-05&2396(32)&-7.95&-0.5711(31)\\
25 X&1&-0.0026552(16)&5.81(20)e-05&2019(23)&-7.95&-0.5711(31)\\
25 X&1&-0.00228374(58)&6.536(77)e-05&3393(22)&-7.95&-0.5711(31)\\
25 X&1&-0.0018574(10)&6.66(14)e-05&2485(22)&-7.95&-0.5711(31)\\
25 X&1&0.0018327(15)&6.89(21)e-05&2487(32)&-7.95&-0.5711(31)\\
25 X&1&0.00225989(88)&6.94(12)e-05&3320(32)&-7.95&-0.5711(31)\\
25 X&1&0.0026286(23)&6.68(30)e-05&2058(34)&-7.95&-0.5711(31)\\
25 X&2&0.0029595(11)&4.00(15)e-05&2456(38)&-7.95&-0.5711(31)\\
25 X&2&0.00324190(68)&4.666(92)e-05&3373(36)&-7.95&-0.5711(31)\\
25 X&2&0.0035077(21)&4.73(27)e-05&1994(37)&-7.95&-0.5711(31)\\
25 X&3&0.00376222(94)&-3.31(13)e-05&2376(37)&-7.95&-0.5711(31)\\
25 X&3&0.00398678(59)&4.012(85)e-05&3181(35)&-7.95&-0.5711(31)\\
25 X&3&0.0042090(16)&3.79(21)e-05&1996(37)&-7.95&-0.5711(31)\\
25 X&4&0.00442194(81)&3.31(14)e-05&2309(49)&-7.95&-0.5711(31)\\
25 X&4&0.00461337(54)&3.86(10)e-05&3003(48)&-7.95&-0.5711(31)\\
25 X&4&0.0048032(14)&3.90(23)e-05&1920(50)&-7.95&-0.5711(31)\\
25 X&5&0.00499357(70)&3.10(14)e-05&2233(56)&-7.95&-0.5711(31)\\
25 X&5&0.00516377(50)&3.75(10)e-05&2855(56)&-7.95&-0.5711(31)\\
25 X&5&0.0053337(12)&3.79(23)e-05&1869(57)&-7.95&-0.5711(31)\\
25 X&6&0.00550277(93)&2.53(14)e-05&2110(45)&-7.95&-0.5711(31)\\
25 X&6&0.00566015(53)&3.071(88)e-05&2883(44)&-7.95&-0.5711(31)\\
25 X&6&0.0058181(14)&2.94(21)e-05&1880(45)&-7.95&-0.5711(31)\\
25 Y&2&-0.0035419(17)&4.61(24)e-05&2036(38)&-7.95&-0.5711(31)\\
25 Y&2&-0.00327597(70)&5.00(10)e-05&3247(37)&-7.95&-0.5711(31)\\
25 Y&2&-0.0029938(13)&4.29(18)e-05&2278(38)&-7.95&-0.5711(31)\\
25 Y&1&-0.00230(17)&0.0001(16)&-0.0(9.6)e+08&-7.95&-0.5711(31)\\
25 Y&1&-0.00230(17)&0.0001(16)&0.0(9.6)e+08&-7.95&-0.5711(31)\\
25 Y&1&0.0018096(12)&7.09(16)e-05&2309(23)&-7.95&-0.5711(31)\\
25 Y&1&0.00224453(77)&6.93(10)e-05&2889(23)&-7.95&-0.5711(31)\\
25 Y&1&0.0026163(20)&6.19(25)e-05&1818(24)&-7.95&-0.5711(31)\\
26 X&12&-0.0062813(14)&2.92(20)e-05&2089(42)&-8.74&-0.5901(37)\\
26 X&12&-0.00612657(42)&2.803(65)e-05&3317(40)&-8.74&-0.5901(37)\\
26 X&12&-0.00597726(70)&2.30(10)e-05&2453(42)&-8.74&-0.5901(37)\\
26 X&11&-0.0058357(13)&3.39(23)e-05&2088(54)&-8.74&-0.5901(37)\\
26 X&11&-0.00567246(40)&2.984(79)e-05&3377(52)&-8.74&-0.5901(37)\\
26 X&10&-0.00550895(69)&2.55(17)e-05&2584(81)&-8.74&-0.5901(37)\\
26 X&9&-0.0053572(11)&3.28(17)e-05&2198(42)&-8.74&-0.5901(37)\\
26 X&9&-0.00517715(41)&3.195(68)e-05&3502(41)&-8.74&-0.5901(37)\\
26 X&8&-0.00499845(34)&2.877(77)e-05&2666(36)&-8.74&-0.5901(37)\\
26 X&7&-0.0048275(12)&3.42(17)e-05&2286(41)&-8.74&-0.5901(37)\\
26 X&7&-0.00462692(44)&3.439(70)e-05&3618(40)&-8.74&-0.5901(37)\\
26 X&6&-0.00442559(74)&2.85(13)e-05&2707(52)&-8.74&-0.5901(37)\\
26 X&5&-0.0042329(15)&3.94(23)e-05&2254(43)&-8.74&-0.5901(37)\\
26 X&5&-0.00400071(50)&3.886(80)e-05&3729(42)&-8.74&-0.5901(37)\\
26 X&4&-0.00376679(31)&3.459(79)e-05&2846(36)&-8.74&-0.5901(37)\\
26 X&3&-0.0035315(16)&4.92(22)e-05&2290(37)&-8.74&-0.5901(37)\\
26 X&3&-0.00325538(54)&4.812(79)e-05&3882(36)&-8.74&-0.5901(37)\\
26 X&2&-0.00296086(58)&4.64(14)e-05&2860(50)&-8.74&-0.5901(37)\\
26 X&1&-0.0026607(16)&6.09(20)e-05&2379(26)&-8.74&-0.5901(37)\\
26 X&1&-0.00227442(58)&6.698(76)e-05&4017(25)&-8.74&-0.5901(37)\\
26 X&1&-0.0018257(10)&6.88(14)e-05&2892(25)&-8.74&-0.5901(37)\\
26 X&1&0.0018211(12)&6.94(16)e-05&2948(29)&-8.74&-0.5901(37)\\
26 X&1&0.00226864(68)&6.695(89)e-05&3982(29)&-8.74&-0.5901(37)\\
26 X&1&0.0026503(18)&6.25(22)e-05&2429(30)&-8.74&-0.5901(37)\\
26 X&2&0.00295608(98)&4.43(13)e-05&2880(36)&-8.74&-0.5901(37)\\
26 X&2&0.00325031(58)&4.736(78)e-05&3904(35)&-8.74&-0.5901(37)\\
26 X&2&0.0035267(16)&4.76(21)e-05&2384(35)&-8.74&-0.5901(37)\\
26 X&3&0.00376296(68)&3.522(91)e-05&2784(30)&-8.74&-0.5901(37)\\
26 X&3&0.00399546(42)&3.997(58)e-05&3754(29)&-8.74&-0.5901(37)\\
26 X&3&0.0042265(11)&3.93(15)e-05&2334(30)&-8.74&-0.5901(37)\\
26 X&4&0.00442200(63)&3.237(93)e-05&2673(32)&-8.74&-0.5901(37)\\
26 X&4&0.00462301(39)&3.643(59)e-05&3564(31)&-8.74&-0.5901(37)\\
26 X&4&0.0048203(10)&3.68(14)e-05&2276(32)&-8.74&-0.5901(37)\\
26 Y&7&-0.00380542(60)&3.66(17)e-05&2648(66)&-8.74&-0.5901(37)\\
26 Y&6&-0.0035744(14)&4.48(18)e-05&2304(30)&-8.74&-0.5901(37)\\
26 Y&6&-0.00329358(51)&4.821(69)e-05&3769(29)&-8.74&-0.5901(37)\\
26 Y&6&-0.00299849(81)&4.49(11)e-05&2868(30)&-8.74&-0.5901(37)\\
26 Y&5&-0.0026981(18)&5.73(32)e-05&2389(51)&-8.74&-0.5901(37)\\
26 Y&4&-0.00231210(65)&6.48(11)e-05&3770(34)&-8.74&-0.5901(37)\\
26 Y&3&-0.00186145(48)&7.25(10)e-05&2780(19)&-8.74&-0.5901(37)\\
26 Y&2&-0.0013182(30)&0.0001159(46)&2491(37)&-8.74&-0.5901(37)\\
26 Y&1&-0.00083(36)&0.0000(41)&0.0(4.4)e+08&-8.74&-0.5901(37)\\
26 Y&1&-0.00083(35)&0.0000(41)&-0.0(4.4)e+08&-8.74&-0.5901(37)\\
26 Y&1&0.0012325(34)&0.0001150(53)&2322(36)&-8.74&-0.5901(37)\\
32 X&7&-0.0062366(16)&3.96(29)e-05&1.52(18)e+03&-2.85&-0.2565(11)\\
32 X&7&-0.0061060(15)&3.76(25)e-05&1.58(18)e+03&-2.85&-0.2565(11)\\
32 X&6&-0.0057862(14)&3.59(23)e-05&1.66(10)e+03&-2.85&-0.2565(11)\\
32 X&6&-0.0056473(14)&3.70(22)e-05&1.63(11)e+03&-2.85&-0.2565(11)\\
32 X&5&-0.0052974(15)&3.68(24)e-05&1.73(11)e+03&-2.85&-0.2565(11)\\
32 X&5&-0.0051435(14)&3.79(24)e-05&1.79(11)e+03&-2.85&-0.2565(11)\\
32 X&4&-0.0047562(15)&4.12(25)e-05&1.87(11)e+03&-2.85&-0.2565(11)\\
32 X&4&-0.0045839(15)&4.40(27)e-05&1.83(11)e+03&-2.85&-0.2565(11)\\
32 X&3&-0.0041443(17)&4.30(25)e-05&1944(86)&-2.85&-0.2565(11)\\
32 X&3&-0.0039459(17)&4.57(26)e-05&1985(84)&-2.85&-0.2565(11)\\
32 X&2&-0.0034223(18)&4.99(25)e-05&2057(73)&-2.85&-0.2565(11)\\
32 X&2&-0.0031752(18)&5.45(26)e-05&2133(71)&-2.85&-0.2565(11)\\
32 X&1&-0.0024933(22)&6.84(27)e-05&2166(60)&-2.85&-0.2565(11)\\
32 X&1&-0.0021390(23)&8.43(31)e-05&2209(57)&-2.85&-0.2565(11)\\
32 X&2&0.0020695(19)&8.96(22)e-05&2241(36)&-2.85&-0.2565(11)\\
32 X&2&0.0024264(18)&7.39(19)e-05&2250(39)&-2.85&-0.2565(11)\\
32 X&3&0.0031064(16)&5.88(20)e-05&2146(51)&-2.85&-0.2565(11)\\
32 X&3&0.0033568(16)&5.24(19)e-05&2135(52)&-2.85&-0.2565(11)\\
32 X&4&0.0039669(41)&0.0001382(73)&1011(32)&-2.85&-0.2565(11)\\
32 X&4&0.00387139(47)&3.364(56)e-05&1750(26)&-2.85&-0.2565(11)\\
32 X&4&0.00408788(50)&3.508(63)e-05&1701(27)&-2.85&-0.2565(11)\\
